timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
1579469384,7000932,0,0,901335,372286,0,0,0,7210680,0,0,882223,0,19112,0,2345,0,115060,0,0,0,0,0,0,1654383160,0,0,0,0,0,19115
1589471783,7001888,0,0,920690,163588,0,0,0,7365520,0,0,912347,0,8343,0,398,0,116136,0,0,0,0,0,0,1664955848,0,0,0,0,0,8345
1599474136,7001737,0,0,886701,634492,0,0,0,7093608,0,0,854873,0,31828,0,595,0,114820,0,0,0,0,0,0,1675283248,0,0,0,0,0,31831
1609476432,7000832,0,0,932588,25822,0,0,0,7460704,0,0,931308,0,1280,0,20,0,116737,0,0,0,0,0,0,1685811360,0,0,0,0,0,1284
1619478018,7000558,0,0,919842,278820,0,0,0,7358736,0,0,905575,0,14267,0,2270,0,116766,0,0,0,0,0,0,1696471472,0,0,0,0,0,14271
1629480731,7001093,0,0,907570,262636,0,0,0,7260560,0,0,894114,0,13456,0,2510,0,115133,0,0,0,0,0,0,1707010880,0,0,0,0,0,13460
1639481697,7000419,0,0,882233,292564,0,0,0,7057864,0,0,869342,0,12891,0,4295,0,111896,0,0,0,0,0,0,1717394696,0,0,0,0,0,12894
1649482721,7000304,0,0,918966,93000,0,0,0,7351728,0,0,914156,0,4810,0,4170,0,115475,0,0,0,0,0,0,1728099000,0,0,0,0,0,4814
1659484506,7000642,0,0,892758,335702,0,0,0,7142064,0,0,876680,0,16078,0,4266,0,113609,0,0,0,0,0,0,1738478952,0,0,0,0,0,16081
1669484592,7000002,0,0,918657,156870,0,0,0,7349256,0,0,910498,0,8159,0,127,0,115858,0,0,0,0,0,0,1749041520,0,0,0,0,0,8161
1679485848,7000987,0,0,927232,0,0,0,0,7417856,0,0,927232,0,0,0,2048,0,115907,0,0,0,0,0,0,1759573392,0,0,0,0,0,3
1689486677,7000256,0,0,895624,316266,0,0,0,7164992,0,0,879714,0,15910,0,3448,0,113951,0,0,0,0,0,0,1769994704,0,0,0,0,0,15913
1699488765,7001665,0,0,929792,0,0,0,0,7438336,0,0,929792,0,0,0,2048,0,116227,0,0,0,0,0,0,1780489544,0,0,0,0,0,3
1709490148,7001344,0,0,914432,0,0,0,0,7315456,0,0,914432,0,0,0,8192,0,114306,0,0,0,0,0,0,1791128808,0,0,0,0,0,2
1719491724,7001488,0,0,899051,351354,0,0,0,7192408,0,0,881238,0,17813,0,6421,0,114611,0,0,0,0,0,0,1801368576,0,0,0,0,0,17814
1729494119,7001417,52780,0,775860,367686,0,0,422240,6206880,52780,0,756650,0,19210,0,62240,0,99389,0,0,0,0,0,0,1811241728,0,0,0,0,0,19623
1741946005,7001321,0,0,895933,81614,0,0,0,7167464,0,0,891667,0,4266,0,2115,0,112528,0,0,0,0,0,0,1823125656,0,0,0,0,0,4269
1751949154,7000723,0,0,898304,0,0,0,0,7186432,0,0,898304,0,0,0,2048,0,112293,0,0,0,0,0,0,1833157672,0,0,0,0,0,3
1761957310,7000852,0,0,893372,231154,0,0,0,7146976,0,0,881660,0,11712,0,2628,0,113139,0,0,0,0,0,0,1843199392,0,0,0,0,0,11715
1771960886,7001832,0,0,899745,119648,0,0,0,7197960,0,0,893660,0,6085,0,4191,0,113232,0,0,0,0,0,0,1853551272,0,0,0,0,0,6088
1781961315,7000095,0,0,870135,12540,0,0,0,6961080,0,0,869495,0,640,0,2057,0,108876,0,0,0,0,0,0,1863701088,0,0,0,0,0,646
1791963734,7002330,0,0,892844,111032,0,0,0,7142752,0,0,887446,0,5398,0,2132,0,112286,0,0,0,0,0,0,1874044864,0,0,0,0,0,5401
1801966424,7000653,0,0,924928,0,0,0,0,7399424,0,0,924928,0,0,0,2048,0,115620,0,0,0,0,0,0,1884639168,0,0,0,0,0,3
1811967122,7000150,0,0,910689,211612,0,0,0,7285512,0,0,900474,0,10215,0,2207,0,115118,0,0,0,0,0,0,1895018600,0,0,0,0,0,10218
1821969054,7000690,0,0,932608,0,0,0,0,7460864,0,0,932608,0,0,0,4096,0,116581,0,0,0,0,0,0,1905748072,0,0,0,0,0,3
1831971079,7000607,0,0,932318,43052,0,0,0,7458544,0,0,930138,0,2180,0,4130,0,116814,0,0,0,0,0,0,1916430168,0,0,0,0,0,2182
1841972598,7001046,0,0,921819,49970,0,0,0,7374552,0,0,919399,0,2420,0,37,0,115537,0,0,0,0,0,0,1927038512,0,0,0,0,0,2424
1851973791,7001098,0,0,924867,74900,0,0,0,7398936,0,0,920957,0,3910,0,2109,0,116102,0,0,0,0,0,0,1937644616,0,0,0,0,0,3913
1861975958,7001522,0,0,914388,59368,0,0,0,7315104,0,0,911517,0,2871,0,4140,0,114664,0,0,0,0,0,0,1948234472,0,0,0,0,0,2874
1871978419,7001212,0,0,921088,0,0,0,0,7368704,0,0,921088,0,0,0,4096,0,115141,0,0,0,0,0,0,1958898408,0,0,0,0,0,3
1881981043,7000757,0,0,902144,0,0,0,0,7217152,0,0,902144,0,0,0,2048,0,112771,0,0,0,0,0,0,1969394408,0,0,0,0,0,3
1891981685,7000471,0,0,934144,0,0,0,0,7473152,0,0,934144,0,0,0,4096,0,116769,0,0,0,0,0,0,1980027072,0,0,0,0,0,4
1901984969,7002009,0,0,912834,77538,0,0,0,7302672,0,0,908872,0,3962,0,2110,0,114603,0,0,0,0,0,0,1990641520,0,0,0,0,0,3966
1911992319,7000592,0,0,919168,160974,0,0,0,7353344,0,0,911008,0,8160,0,128,0,115917,0,0,0,0,0,0,2001206064,0,0,0,0,0,8163
1921993372,7000696,0,0,919220,97398,0,0,0,7353760,0,0,914301,0,4919,0,2124,0,115520,0,0,0,0,0,0,2011908304,0,0,0,0,0,4922
1931994730,7000805,0,0,916677,75234,0,0,0,7333416,0,0,912850,0,3827,0,4155,0,115067,0,0,0,0,0,0,2022483704,0,0,0,0,0,3831
1941997142,7000243,0,0,927488,0,0,0,0,7419904,0,0,927488,0,0,0,4096,0,115940,0,0,0,0,0,0,2033176312,0,0,0,0,0,4
1951999665,7000795,0,0,932352,0,0,0,0,7458816,0,0,932352,0,0,0,2048,0,116548,0,0,0,0,0,0,2043985656,0,0,0,0,0,2
1962001827,7000994,0,0,910458,169730,0,0,0,7283664,0,0,901852,0,8606,0,134,0,114893,0,0,0,0,0,0,2054580936,0,0,0,0,0,8609
1972003882,7001066,0,0,931029,53146,0,0,0,7448232,0,0,928255,0,2774,0,2091,0,116731,0,0,0,0,0,0,2065256816,0,0,0,0,0,2777
1982008181,7001399,0,0,911654,269912,0,0,0,7293232,0,0,897582,0,14072,0,2266,0,115720,0,0,0,0,0,0,2075808360,0,0,0,0,0,14076
1992009603,7001080,0,0,918359,197518,0,0,0,7346872,0,0,908032,0,10327,0,937,0,116092,0,0,0,0,0,0,2086436128,0,0,0,0,0,10331
2002010555,7000217,0,0,935161,9338,0,0,0,7481288,0,0,934693,0,468,0,7,0,116956,0,0,0,0,0,0,2097190120,0,0,0,0,0,471
2012012545,7000095,0,0,904407,425998,0,0,0,7235256,0,0,885295,0,19112,0,2345,0,115445,0,0,0,0,0,0,2107700128,0,0,0,0,0,19115
2022013179,7000388,0,0,879474,166362,0,0,0,7035792,0,0,871131,0,8343,0,398,0,110982,0,0,0,0,0,0,2117994288,0,0,0,0,0,8345
2032015239,7000878,0,0,896685,627790,0,0,0,7173480,0,0,864857,0,31828,0,595,0,116068,0,0,0,0,0,0,2128467096,0,0,0,0,0,31832
2042018132,7002080,0,0,924396,25314,0,0,0,7395168,0,0,923116,0,1280,0,20,0,115713,0,0,0,0,0,0,2138972680,0,0,0,0,0,1284
2052021286,7000734,0,0,899362,276520,0,0,0,7194896,0,0,885095,0,14267,0,2270,0,114209,0,0,0,0,0,0,2149417752,0,0,0,0,0,14271
2062024650,7001969,0,0,909106,258112,0,0,0,7272848,0,0,895650,0,13456,0,2510,0,115324,0,0,0,0,0,0,2160020648,0,0,0,0,0,13460
2072024674,7000006,0,0,896057,247556,0,0,0,7168456,0,0,883166,0,12891,0,4295,0,113621,0,0,0,0,0,0,2170482288,0,0,0,0,0,12894
2082027817,7001911,0,0,905142,97084,0,0,0,7241136,0,0,900332,0,4810,0,4170,0,113751,0,0,0,0,0,0,2181026848,0,0,0,0,0,4814
2092031100,7001532,0,0,913238,308662,0,0,0,7305904,0,0,897160,0,16078,0,4266,0,116169,0,0,0,0,0,0,2191582928,0,0,0,0,0,16081
2102033340,7001220,0,0,916353,157634,0,0,0,7330824,0,0,908194,0,8159,0,127,0,115570,0,0,0,0,0,0,2202184408,0,0,0,0,0,8161
2112034738,7000089,0,0,918528,0,0,0,0,7348224,0,0,918528,0,0,0,2048,0,114821,0,0,0,0,0,0,2212644600,0,0,0,0,0,3
2122036802,7000924,0,0,911496,313172,0,0,0,7291968,0,0,895586,0,15910,0,3448,0,115933,0,0,0,0,0,0,2223174456,0,0,0,0,0,15913
2132040370,7001715,0,0,931840,0,0,0,0,7454720,0,0,931840,0,0,0,2048,0,116486,0,0,0,0,0,0,2233693872,0,0,0,0,0,3
2142042548,7001033,0,0,904704,0,0,0,0,7237632,0,0,904704,0,0,0,8192,0,113093,0,0,0,0,0,0,2244245072,0,0,0,0,0,2
2152044319,7000535,0,0,905975,354284,0,0,0,7247800,0,0,888918,0,17057,0,6409,0,115383,0,0,0,0,0,0,2254622056,0,0,0,0,0,17058
2162046811,7001382,57775,0,768436,378736,0,0,462200,6147488,57775,0,749226,0,19210,0,67485,0,98460,0,0,0,0,0,0,2264520832,0,0,0,0,0,19667
2174405106,7001654,0,0,882357,92686,0,0,0,7058856,0,0,877587,0,4770,0,2123,0,110897,0,0,0,0,0,0,2276205056,0,0,0,0,0,4773
2184407768,7001487,0,0,892416,0,0,0,0,7139328,0,0,892416,0,0,0,2048,0,111556,0,0,0,0,0,0,2286173584,0,0,0,0,0,3
2194414147,7000665,0,0,869751,316330,0,0,0,6958008,0,0,853500,0,16251,0,2697,0,110757,0,0,0,0,0,0,2296166152,0,0,0,0,0,16254
2204417300,7001439,0,0,893345,118352,0,0,0,7146760,0,0,887260,0,6085,0,4191,0,112434,0,0,0,0,0,0,2306393104,0,0,0,0,0,6088
2214419903,7001389,0,0,923383,12548,0,0,0,7387064,0,0,922743,0,640,0,2057,0,115506,0,0,0,0,0,0,2317007816,0,0,0,0,0,646
2224422467,7001473,0,0,910764,105036,0,0,0,7286112,0,0,905366,0,5398,0,2132,0,114523,0,0,0,0,0,0,2327527720,0,0,0,0,0,5402
2234423598,7000938,0,0,901888,0,0,0,0,7215104,0,0,901888,0,0,0,2048,0,112743,0,0,0,0,0,0,2337995048,0,0,0,0,0,3
2244426383,7000782,0,0,913249,201460,0,0,0,7305992,0,0,903034,0,10215,0,2207,0,115438,0,0,0,0,0,0,2348372432,0,0,0,0,0,10219
2254429532,7001204,0,0,937984,0,0,0,0,7503872,0,0,937984,0,0,0,4096,0,117251,0,0,0,0,0,0,2359101904,0,0,0,0,0,3
2264431828,7001331,0,0,919006,43024,0,0,0,7352048,0,0,916826,0,2180,0,4130,0,115152,0,0,0,0,0,0,2369650880,0,0,0,0,0,2182
2274434674,7001510,0,0,925147,47534,0,0,0,7401176,0,0,922727,0,2420,0,37,0,115949,0,0,0,0,0,0,2380330904,0,0,0,0,0,2424
2284435970,7000099,0,0,924867,76946,0,0,0,7398936,0,0,920957,0,3910,0,2109,0,116102,0,0,0,0,0,0,2391041456,0,0,0,0,0,3913
2294438249,7001314,0,0,910036,54920,0,0,0,7280288,0,0,907165,0,2871,0,4140,0,114123,0,0,0,0,0,0,2401637456,0,0,0,0,0,2874
2304440865,7002182,0,0,932096,0,0,0,0,7456768,0,0,932096,0,0,0,4096,0,116513,0,0,0,0,0,0,2412397648,0,0,0,0,0,3
2314443606,7001269,0,0,927163,86122,0,0,0,7417304,0,0,922688,0,4475,0,2117,0,116456,0,0,0,0,0,0,2423132712,0,0,0,0,0,4478
2324444572,7000349,0,0,923392,0,0,0,0,7387136,0,0,923392,0,0,0,2048,0,115427,0,0,0,0,0,0,2433815080,0,0,0,0,0,4
2334445365,7000700,0,0,926208,0,0,0,0,7409664,0,0,926208,0,0,0,4096,0,115779,0,0,0,0,0,0,2444392664,0,0,0,0,0,4
2344446547,7000587,0,0,913344,80860,0,0,0,7306752,0,0,909248,0,4096,0,64,0,114683,0,0,0,0,0,0,2454758552,0,0,0,0,0,4099
2354449753,7000713,0,0,906676,95518,0,0,0,7253408,0,0,901757,0,4919,0,2124,0,113955,0,0,0,0,0,0,2465376824,0,0,0,0,0,4922
2364453098,7001823,0,0,923589,74576,0,0,0,7388712,0,0,919762,0,3827,0,4155,0,115929,0,0,0,0,0,0,2475993184,0,0,0,0,0,3831
2374455054,7000610,0,0,929792,0,0,0,0,7438336,0,0,929792,0,0,0,4096,0,116226,0,0,0,0,0,0,2486712416,0,0,0,0,0,4
2384458982,7001519,0,0,920576,0,0,0,0,7364608,0,0,920576,0,0,0,2048,0,115079,0,0,0,0,0,0,2497349728,0,0,0,0,0,2
2394460802,7000653,0,0,929146,167444,0,0,0,7433168,0,0,920540,0,8606,0,134,0,117224,0,0,0,0,0,0,2508039216,0,0,0,0,0,8609
2404463344,7001882,0,0,939733,54042,0,0,0,7517864,0,0,936959,0,2774,0,2091,0,117817,0,0,0,0,0,0,2518797016,0,0,0,0,0,2776
2414467057,7000722,0,0,911797,93994,0,0,0,7294376,0,0,906983,0,4814,0,2123,0,114585,0,0,0,0,0,0,2529160144,0,0,0,0,0,4818
2424468465,7000739,0,0,917079,202116,0,0,0,7336632,0,0,906752,0,10327,0,2985,0,115928,0,0,0,0,0,0,2539759240,0,0,0,0,0,10331
2434469960,7000370,0,0,930553,9260,0,0,0,7444424,0,0,930085,0,468,0,7,0,116381,0,0,0,0,0,0,2550490704,0,0,0,0,0,471
2444472728,7002041,0,0,883671,394090,0,0,0,7069368,0,0,864559,0,19112,0,2345,0,112857,0,0,0,0,0,0,2560789768,0,0,0,0,0,19115
2454475400,7001844,0,0,900722,175300,0,0,0,7205776,0,0,892379,0,8343,0,398,0,113639,0,0,0,0,0,0,2571255960,0,0,0,0,0,8345
2464477431,7000157,0,0,896429,620478,0,0,0,7171432,0,0,864601,0,31828,0,595,0,116036,0,0,0,0,0,0,2581693952,0,0,0,0,0,31832
2474479718,7000896,0,0,921324,24930,0,0,0,7370592,0,0,920044,0,1280,0,20,0,115330,0,0,0,0,0,0,2592207728,0,0,0,0,0,1284
2484482985,7002447,0,0,921634,280166,0,0,0,7373072,0,0,907367,0,14267,0,2270,0,116991,0,0,0,0,0,0,2602951808,0,0,0,0,0,14271
2494485679,7001880,0,0,903218,258286,0,0,0,7225744,0,0,889762,0,13456,0,2510,0,114593,0,0,0,0,0,0,2613513744,0,0,0,0,0,13460
2504488216,7001666,0,0,872761,250990,0,0,0,6982088,0,0,859870,0,12891,0,4295,0,110712,0,0,0,0,0,0,2623780824,0,0,0,0,0,12894
2514489285,7000325,0,0,926134,93484,0,0,0,7409072,0,0,921324,0,4810,0,4170,0,116372,0,0,0,0,0,0,2634521992,0,0,0,0,0,4814
2524490213,7000154,0,0,895318,312844,0,0,0,7162544,0,0,879240,0,16078,0,4266,0,113934,0,0,0,0,0,0,2644908088,0,0,0,0,0,16081
2534491296,7000945,0,0,904833,158322,0,0,0,7238664,0,0,896674,0,8159,0,127,0,114131,0,0,0,0,0,0,2655392832,0,0,0,0,0,8161
2544493035,7001414,0,0,930560,0,0,0,0,7444480,0,0,930560,0,0,0,2048,0,116324,0,0,0,0,0,0,2665975904,0,0,0,0,0,3
2554494537,7000804,0,0,908168,309702,0,0,0,7265344,0,0,892258,0,15910,0,3448,0,115514,0,0,0,0,0,0,2676548768,0,0,0,0,0,15913
2564498224,7002218,0,0,921344,0,0,0,0,7370752,0,0,921344,0,0,0,2048,0,115172,0,0,0,0,0,0,2686984216,0,0,0,0,0,2
2574500744,7000902,0,0,926208,0,0,0,0,7409664,0,0,926208,0,0,0,8192,0,115781,0,0,0,0,0,0,2697648056,0,0,0,0,0,2
2584506656,7001357,0,0,888579,334734,0,0,0,7108632,0,0,872278,0,16301,0,6397,0,113116,0,0,0,0,0,0,2707680976,0,0,0,0,0,16302
2594508139,7001410,46328,0,775220,391318,0,0,370624,6201760,46328,0,756010,0,19210,0,55508,0,99312,0,0,0,0,0,0,2717524016,0,0,0,0,0,19575
2607256545,7001550,0,0,909761,79030,0,0,0,7278088,0,0,905747,0,4014,0,2111,0,114228,0,0,0,0,0,0,2729622376,0,0,0,0,0,4017
2617258556,7000558,0,0,899072,0,0,0,0,7192576,0,0,899072,0,0,0,2048,0,112389,0,0,0,0,0,0,2739625720,0,0,0,0,0,3
2627263159,7000971,0,0,901883,161254,0,0,0,7215064,0,0,894204,0,7679,0,2565,0,113699,0,0,0,0,0,0,2749683824,0,0,0,0,0,7682
2637264194,7000193,0,0,901793,120864,0,0,0,7214344,0,0,895708,0,6085,0,4191,0,113488,0,0,0,0,0,0,2760062328,0,0,0,0,0,6088
2647265985,7000644,0,0,907767,12750,0,0,0,7262136,0,0,907127,0,640,0,2057,0,113556,0,0,0,0,0,0,2770554160,0,0,0,0,0,646
2657268645,7001072,0,0,915628,103458,0,0,0,7325024,0,0,910230,0,5398,0,2132,0,115136,0,0,0,0,0,0,2781037200,0,0,0,0,0,5402
2667269912,7000926,0,0,916736,0,0,0,0,7333888,0,0,916736,0,0,0,2048,0,114596,0,0,0,0,0,0,2791506576,0,0,0,0,0,3
2677273278,7001462,0,0,915809,196038,0,0,0,7326472,0,0,905594,0,10215,0,2207,0,115759,0,0,0,0,0,0,2801894200,0,0,0,0,0,10219
2687274164,7000061,0,0,939520,0,0,0,0,7516160,0,0,939520,0,0,0,4096,0,117442,0,0,0,0,0,0,2812621624,0,0,0,0,0,3
2697275689,7001111,0,0,918238,45696,0,0,0,7345904,0,0,916058,0,2180,0,4130,0,115057,0,0,0,0,0,0,2823203368,0,0,0,0,0,2182
2707279379,7001931,0,0,926171,46472,0,0,0,7409368,0,0,923751,0,2420,0,37,0,116077,0,0,0,0,0,0,2833813760,0,0,0,0,0,2424
2717280174,7000617,0,0,924867,75858,0,0,0,7398936,0,0,920957,0,3910,0,2109,0,116101,0,0,0,0,0,0,2844462872,0,0,0,0,0,3913
2727280683,7000051,0,0,915668,56078,0,0,0,7325344,0,0,912797,0,2871,0,4140,0,114822,0,0,0,0,0,0,2855050680,0,0,0,0,0,2873
2737281962,7000712,0,0,927744,0,0,0,0,7421952,0,0,927744,0,0,0,4096,0,115970,0,0,0,0,0,0,2865835448,0,0,0,0,0,2
2747284206,7001111,0,0,922555,87026,0,0,0,7380440,0,0,918080,0,4475,0,2117,0,115881,0,0,0,0,0,0,2876494736,0,0,0,0,0,4478
2757285893,7000282,0,0,934400,0,0,0,0,7475200,0,0,934400,0,0,0,2048,0,116802,0,0,0,0,0,0,2887224208,0,0,0,0,0,4
2767286756,7000470,0,0,924672,0,0,0,0,7397376,0,0,924672,0,0,0,4096,0,115590,0,0,0,0,0,0,2897764928,0,0,0,0,0,4
2777289061,7000279,0,0,922816,80682,0,0,0,7382528,0,0,918720,0,4096,0,64,0,115866,0,0,0,0,0,0,2908161536,0,0,0,0,0,4099
2787292180,7001340,0,0,905140,103044,0,0,0,7241120,0,0,900221,0,4919,0,2124,0,113766,0,0,0,0,0,0,2918685600,0,0,0,0,0,4922
2797296042,7002002,0,0,903109,80302,0,0,0,7224872,0,0,899282,0,3827,0,4155,0,113374,0,0,0,0,0,0,2929181128,0,0,0,0,0,3831
2807298057,7000607,0,0,913920,0,0,0,0,7311360,0,0,913920,0,0,0,4096,0,114246,0,0,0,0,0,0,2939869640,0,0,0,0,0,4
2817300042,7000048,0,0,895488,0,0,0,0,7163904,0,0,895488,0,0,0,2048,0,111942,0,0,0,0,0,0,2950283720,0,0,0,0,0,2
2827302384,7001345,0,0,921978,164774,0,0,0,7375824,0,0,913372,0,8606,0,134,0,116328,0,0,0,0,0,0,2960942488,0,0,0,0,0,8609
2837303754,7000730,0,0,927957,53436,0,0,0,7423656,0,0,925183,0,2774,0,2091,0,116345,0,0,0,0,0,0,2971636800,0,0,0,0,0,2777
2847310260,7000920,0,0,902950,292282,0,0,0,7223600,0,0,888878,0,14072,0,2266,0,114632,0,0,0,0,0,0,2982122808,0,0,0,0,0,14076
2857311398,7000866,0,0,911703,209546,0,0,0,7293624,0,0,901376,0,10327,0,937,0,115262,0,0,0,0,0,0,2992711664,0,0,0,0,0,10331
2867312787,7001193,0,0,927481,9122,0,0,0,7419848,0,0,927013,0,468,0,7,0,115997,0,0,0,0,0,0,3003426744,0,0,0,0,0,471
2877315958,7001345,0,0,908759,365832,0,0,0,7270072,0,0,889647,0,19112,0,2345,0,115990,0,0,0,0,0,0,3013998192,0,0,0,0,0,19115
2887318449,7000109,0,0,911218,168294,0,0,0,7289744,0,0,902875,0,8343,0,2446,0,114949,0,0,0,0,0,0,3024630272,0,0,0,0,0,8345
2897319874,7001350,0,0,876461,632352,0,0,0,7011688,0,0,844633,0,31828,0,595,0,113544,0,0,0,0,0,0,3034957672,0,0,0,0,0,31831
2907321123,7000300,0,0,918508,24946,0,0,0,7348064,0,0,917228,0,1280,0,20,0,114976,0,0,0,0,0,0,3045477592,0,0,0,0,0,1284
2917322776,7000686,0,0,909090,278850,0,0,0,7272720,0,0,894823,0,14267,0,2270,0,115424,0,0,0,0,0,0,3056039400,0,0,0,0,0,14271
2927324578,7000852,0,0,917554,261600,0,0,0,7340432,0,0,904098,0,13456,0,2510,0,116381,0,0,0,0,0,0,3066650488,0,0,0,0,0,13460
2937327399,7001773,0,0,902201,250872,0,0,0,7217608,0,0,889310,0,12891,0,4295,0,114393,0,0,0,0,0,0,3077153088,0,0,0,0,0,12894
2947328475,7000960,0,0,914102,96424,0,0,0,7312816,0,0,909292,0,4810,0,4170,0,114867,0,0,0,0,0,0,3087806192,0,0,0,0,0,4814
2957330862,7000921,0,0,911958,308542,0,0,0,7295664,0,0,895880,0,16078,0,4266,0,116009,0,0,0,0,0,0,3098345888,0,0,0,0,0,16081
2967331813,7000275,0,0,921729,156692,0,0,0,7373832,0,0,913570,0,8159,0,127,0,116240,0,0,0,0,0,0,3108953512,0,0,0,0,0,8161
2977334212,7001364,0,0,927232,0,0,0,0,7417856,0,0,927232,0,0,0,2048,0,115908,0,0,0,0,0,0,3119520200,0,0,0,0,0,3
2987335027,7000078,0,0,911240,312118,0,0,0,7289920,0,0,895330,0,15910,0,3448,0,115898,0,0,0,0,0,0,3130039816,0,0,0,0,0,15913
2997336832,7001007,0,0,931840,0,0,0,0,7454720,0,0,931840,0,0,0,2048,0,116484,0,0,0,0,0,0,3140532608,0,0,0,0,0,2
3007340071,7001335,0,0,924928,0,0,0,0,7399424,0,0,924928,0,0,0,8192,0,115618,0,0,0,0,0,0,3151245600,0,0,0,0,0,2
3017348958,7001077,0,0,922834,55880,0,0,0,7382672,0,0,919894,0,2940,0,8238,0,115726,0,0,0,0,0,0,3161253944,0,0,0,0,0,2941
3027351667,7001412,64585,0,747700,368210,0,0,516680,5981600,64585,0,728490,0,19210,0,73987,0,95870,0,0,0,0,0,0,3171012640,0,0,0,0,0,19722
3039578023,7000880,0,0,897981,89482,0,0,0,7183848,0,0,893715,0,4266,0,2115,0,112785,0,0,0,0,0,0,3182718160,0,0,0,0,0,4269
3049580458,7000527,0,0,909824,0,0,0,0,7278592,0,0,909824,0,0,0,2048,0,113732,0,0,0,0,0,0,3192780896,0,0,0,0,0,3
3059587959,7000017,0,0,901072,204306,0,0,0,7208576,0,0,890620,0,10452,0,2608,0,113943,0,0,0,0,0,0,3202847192,0,0,0,0,0,10455
3069589136,7000847,0,0,896161,118322,0,0,0,7169288,0,0,890076,0,6085,0,4191,0,112784,0,0,0,0,0,0,3213172448,0,0,0,0,0,6088
3079591117,7000907,0,0,922103,12720,0,0,0,7376824,0,0,921463,0,640,0,2057,0,115345,0,0,0,0,0,0,3223787160,0,0,0,0,0,646
3089591835,7000063,0,0,907948,106292,0,0,0,7263584,0,0,902550,0,5398,0,2132,0,114170,0,0,0,0,0,0,3234235384,0,0,0,0,0,5402
3099592672,7000499,0,0,903424,0,0,0,0,7227392,0,0,903424,0,0,0,2048,0,112931,0,0,0,0,0,0,3244565496,0,0,0,0,0,3
3109593576,7000057,0,0,918881,201888,0,0,0,7351048,0,0,908666,0,10215,0,2207,0,116141,0,0,0,0,0,0,3254951072,0,0,0,0,0,10219
3119594286,7000572,0,0,937984,0,0,0,0,7503872,0,0,937984,0,0,0,4096,0,117249,0,0,0,0,0,0,3265641632,0,0,0,0,0,3
3129596116,7001329,0,0,918238,42268,0,0,0,7345904,0,0,916058,0,2180,0,4130,0,115056,0,0,0,0,0,0,3276176272,0,0,0,0,0,2182
3139599281,7001866,0,0,932827,47004,0,0,0,7462616,0,0,930407,0,2420,0,37,0,116909,0,0,0,0,0,0,3286905448,0,0,0,0,0,2424
3149599633,7000015,0,0,922563,74766,0,0,0,7380504,0,0,918653,0,3910,0,2109,0,115814,0,0,0,0,0,0,3297515648,0,0,0,0,0,3913
3159602852,7001323,0,0,910548,54986,0,0,0,7284384,0,0,907677,0,2871,0,4140,0,114181,0,0,0,0,0,0,3308033824,0,0,0,0,0,2874
